title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
Rorian Smile Pocket Weight Machine Digital 50Kg Travel Luggage Weighing Scale(Orange),999.0,999.0,334.0,http://www.flipkart.com/rorian-smile-pocket-weight-machine-digital-50kg-travel-luggage-weighing-scale/p/itm79c7c851b7335?pid=WSLG2B64KSYKX9WH,Rorian,true,true,,66,0.0
"Cheaper Zone SK-400 Weighing Scale(WHITE, OFF WHITE)",799.0,799.0,399.0,http://www.flipkart.com/cheaper-zone-sk-400-weighing-scale/p/itm03341c8b852d6?pid=WSLFY7KRTYFCVK4E,Cheaper Zone,true,true,,50,55.0
Rorian 50kg-Digital Kitchen Luggage Hanging LED Smiley Weighing Scale(Silver),999.0,999.0,334.0,http://www.flipkart.com/rorian-50kg-digital-kitchen-luggage-hanging-led-smiley-weighing-scale/p/itm7e0d1ad348642?pid=WSLG2B99YR6CVY8W,Rorian,true,true,,66,0.0
"Diamond star Digital Display Mini Pocket Weight Scale 0.1 Gm to 200 Grams for Jewellery , Gold, Silver, Platinum Weighing Mini Machine with Auto Weighing Scale (Silver) Weighing Scale Weighing Scale(Silver)",999.0,999.0,299.0,http://www.flipkart.com/diamond-star-digital-display-mini-pocket-weight-scale-0-1-gm-200-grams-jewellery-gold-silver-platinum-weighing-machine-auto-silver/p/itma34482df476ae?pid=WSLGF6HZ9URWPJFF,Diamond star,true,true,,70,60.0
Rerant New Attractive Portable Electronic Digital Lcd Screen Scale For Travel Luggage 50 kg Weighing Scale (Pack of 1) Weighing Scale(Black),799.0,799.0,349.0,http://www.flipkart.com/rerant-new-attractive-portable-electronic-digital-lcd-screen-scale-travel-luggage-50-kg-weighing-pack-1/p/itm300b99bfa19b8?pid=WSLFVF9WUANSZBWD,Rerant,true,true,,56,0.0
MCP Electronic Digital V-999 600g x 0.01g Pocket Jewellery Weighing Scale Weighing Scale(Black),1999.0,1999.0,699.0,http://www.flipkart.com/mcp-electronic-digital-v-999-600g-x-0-01g-pocket-jewellery-weighing-scale/p/itm143205f182fa3?pid=WSLFVHPGVCEHSPPT,MCP,true,true,,65,0.0
"mahavir Eco products Mini Pocket Weight Scale Digital Jewellery/Chem/Kitchen Small Weighing Machine with Auto Calibration, Tare Full Capacity Weighing Scale(White)",598.0,598.0,399.0,http://www.flipkart.com/mahavir-eco-products-mini-pocket-weight-scale-digital-jewellery-chem-kitchen-small-weighing-machine-auto-calibration-tare-full-capacity/p/itme81872048e585?pid=WSLFPNMXZ5JMGRS4,mahavir Eco products,true,true,,33,50.0
EMSON PORTABLE Weighing Scale(Black),663.0,663.0,264.0,http://www.flipkart.com/emson-portable-weighing-scale/p/itmegwjcgq2xpdbq?pid=WSLEGWJCVAPY9Y86,EMSON,true,true,,60,0.0
Rerant Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Black),999.0,999.0,419.0,http://www.flipkart.com/rerant-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itme6369b3005159?pid=WSLFUYQRQHDFYM8T,Rerant,true,true,,58,67.0
Tuelip Electronic Pocket Scale MH Series 200gm Weighing Scale(Silver),787.0,787.0,359.0,http://www.flipkart.com/tuelip-electronic-pocket-scale-mh-series-200gm-weighing/p/itmenq45vcgmhhzh?pid=WSLENQ42HJZQBFCD,Tuelip,true,true,,49,52.0
U UZAN Poratable Electronic Scale A08 Weighing Scale(Black),1444.0,1444.0,322.0,http://www.flipkart.com/u-uzan-poratable-electronic-scale-a08-weighing/p/itmfbe6fe57618f9?pid=WSLGFW6KRHTD9BFP,U UZAN,true,true,,77,49.0
ATOM Electronic/Digital Hanging Portable Upto 50 kg Weighing Scale(Black),499.0,499.0,216.0,http://www.flipkart.com/atom-electronic-digital-hanging-portable-upto-50-kg-weighing-scale/p/itmeax4uerya5hzz?pid=WSLEAX4UD8YYGRTF,ATOM,true,true,,56,0.0
Rorian Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Orange),999.0,999.0,334.0,http://www.flipkart.com/rorian-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itmeb342431889f9?pid=WSLG2A4QKVBWEZQE,Rorian,true,true,,66,0.0
"Gentle e kart (Pack of 2) Premium Quality Smiley Portable Electronic Scale Mini, Digital, Hanging, Luggage Up to 50kg Weighing Scale(Black)",999.0,999.0,549.0,http://www.flipkart.com/gentle-e-kart-pack-2-premium-quality-smiley-portable-electronic-scale-mini-digital-hanging-luggage-up-50kg-weighing/p/itma1408c55d5f9d?pid=WSLFVFMS3KSQGPNA,Gentle e kart,true,true,,45,0.0
NIDHDHI CREATION 50Kg Portable Electronic Digital Weighing Hanging Scale for Travel Luggage Weighing Scale(Black),899.0,899.0,314.0,http://www.flipkart.com/nidhdhi-creation-50kg-portable-electronic-digital-weighing-hanging-scale-travel-luggage/p/itm61bb7c1905930?pid=WSLGYWGFGSSXJY8D,NIDHDHI CREATION,true,true,,65,0.0
PAVITYAKSH Portable Handy Pocket Smile Mini Electronic Digital LCD Weighing Scale Weighing Scale(Black),599.0,599.0,299.0,http://www.flipkart.com/pavityaksh-portable-handy-pocket-smile-mini-electronic-digital-lcd-weighing-scale/p/itm6f73d85293ef6?pid=WSLGFATT44VTCV6F,PAVITYAKSH,true,true,,50,0.0
U UZAN A08 50kg Handheld LCD Display Electronic Digital Travel Luggage Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-a08-50kg-handheld-lcd-display-electronic-digital-travel-luggage-weighing-scale/p/itmb5f75f1ca6f7b?pid=WSLGFW6K2B4AYSME,U UZAN,true,true,,73,49.0
"Gentle e kart Smiley Digital Kitchen Weighing Scale, Luggage Hanging Weight Scale, Capacity 50kg Weighing Scale(Yellow)",799.0,799.0,299.0,http://www.flipkart.com/gentle-e-kart-smiley-digital-kitchen-weighing-scale-luggage-hanging-weight-capacity-50kg-scale/p/itmf57053ff090a2?pid=WSLFVGJPMXSFANM4,Gentle e kart,true,true,,62,0.0
"SBTs Digital Heavy Duty Luggage Weigh MAchine Portable, Hook , 50Kg Weighing Scale Weighing Scale(Multicolor)",499.0,499.0,349.0,http://www.flipkart.com/sbts-digital-heavy-duty-luggage-weigh-machine-portable-hook-50kg-weighing-scale/p/itm6fd65b6d826bc?pid=WSLGFWSH6P9BUKJ2,SBTs,true,true,,30,50.0
SBTs A08 Digital Luggage Weighing Scale with Jumbo Hook Green Backlight - 50kg (2PCS) 6T2 Weighing Scale(Black),799.0,799.0,599.0,http://www.flipkart.com/sbts-a08-digital-luggage-weighing-scale-jumbo-hook-green-backlight-50kg-2pcs-6t2/p/itmad5b686cb1620?pid=WSLG2KAPUJZNWBWJ,SBTs,true,true,,25,50.0
"HOLME'S Fishing Scale, Hanging Scale, LCD Screen 110lb/50kg Portable Electronic Digital Postal Hook Luggage Shopping Spring Scale Weighing Scale(Black)",999.0,999.0,279.0,http://www.flipkart.com/holme-s-fishing-scale-hanging-lcd-screen-110lb-50kg-portable-electronic-digital-postal-hook-luggage-shopping-spring-scale-weighing/p/itmfa46whkbheyhp?pid=WSLFA3T4XCAYXCYT,HOLME'S,true,true,,77,0.0
Rerant Smiley Pocket Weight Machine Digital 50Kg Travel Luggage Weighing Scale(Black),999.0,999.0,335.0,http://www.flipkart.com/rerant-smiley-pocket-weight-machine-digital-50kg-travel-luggage-weighing-scale/p/itm4f274268691f9?pid=WSLFVQJVSMKEKF4N,Rerant,true,true,,66,0.0
Rorian Portable Electronic Luggage Weighing Scale(Orange),999.0,999.0,334.0,http://www.flipkart.com/rorian-portable-electronic-luggage-weighing-scale/p/itmdbc74bf29cfc9?pid=WSLG2BDAH4HDJZYZ,Rorian,true,true,,66,0.0
U UZAN Electronic Weighing Scale - Portable Weighing Scale(Black),1444.0,1444.0,322.0,http://www.flipkart.com/u-uzan-electronic-weighing-scale-portable/p/itm4e811a6ba3e88?pid=WSLGFW6K3JYHWV85,U UZAN,true,true,,77,49.0
"SBTs Electronic Digital Hanging Luggage Fishing Hook Scale110lb/50Kg Backlit LCD Display Screen Electronic Balance Digital Fishing Postal Hanging Hook Kitchen Luggage Scale Digital Heavy Duty Portable Hook Type with Temp Weighing Scale, 50 Kg,Multicolor Weighing Scale(Black)",499.0,499.0,319.0,http://www.flipkart.com/sbts-electronic-digital-hanging-luggage-fishing-hook-scale110lb-50kg-backlit-lcd-display-screen-balance-postal-kitchen-scale-heavy-duty-portable-type-temp-weighing-scale-50-kg-multicolor/p/itm50a54ee3b3eb2?pid=WSLGFWSNNGZYAZWT,SBTs,true,true,,36,50.0
U UZAN Electronic Weighing Scale - Portable Digital WH - A08 Weighing Scale - Handheld Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-electronic-weighing-scale-portable-digital-wh-a08-handheld/p/itmc4ebdd33d53d1?pid=WSLGFW6KWYE2HW9X,U UZAN,true,true,,73,0.0
Rerant New Attractive Portable Electronic Digital Lcd Screen Scale For Travel Luggage 50 kg Weighing Scale (Pack of 1) Weighing Scale(Black),999.0,999.0,309.0,http://www.flipkart.com/rerant-new-attractive-portable-electronic-digital-lcd-screen-scale-travel-luggage-50-kg-weighing-pack-1/p/itmd943365c1827d?pid=WSLFVF6DKCUQXMGN,Rerant,true,true,,75,0.0
MOBONE Digital Heavy Duty Portable 50Kg Scale for Kitchen and Luggage Weighing Scale(Black),699.0,699.0,315.0,http://www.flipkart.com/mobone-digital-heavy-duty-portable-50kg-scale-kitchen-luggage-weighing/p/itm72006695a4d5e?pid=WSLFZUH3VZURTYRH,MOBONE,true,true,,54,0.0
SBTs Electronic Weighing Scale - Portable Digital WH - A08 Weighing Scale - Handheld ER71S4 Weighing Scale(Black),599.0,599.0,479.0,http://www.flipkart.com/sbts-electronic-weighing-scale-portable-digital-wh-a08-handheld-er71s4/p/itm03b1602f6e4bd?pid=WSLG2HAEJH2ZNZRC,SBTs,true,true,,20,50.0
SBTs Digital Portable 50 Kg Plastic Weighing Scale for Kitchen WE774 Weighing Scale(Multicolor),799.0,799.0,479.0,http://www.flipkart.com/sbts-digital-portable-50-kg-plastic-weighing-scale-kitchen-we774/p/itm1fa788060d55f?pid=WSLG2HANJHH8CF68,SBTs,true,true,,40,50.0
U UZAN Classic Electronic Weighing Scale - Portable Digital WH - A08 Weighing Scale - Handheld (Pack of 1)) Weighing Scale(Multicolor),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-classic-electronic-weighing-scale-portable-digital-wh-a08-handheld-pack-1/p/itmea706bc122c6c?pid=WSLGFW6KYHD5QBZN,U UZAN,true,true,,73,49.0
U UZAN 50Kg Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-50kg-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itm6d108062c5e28?pid=WSLGFW6KSHQVCZZG,U UZAN,true,true,,73,49.0
"VATSMART Digital Pocket Scale 0.01G To 200G For Kitchen Jewellery, Gold, Silver, Platinum Weighing weight machine Weighing Scale(SILIVER)",799.0,799.0,299.0,http://www.flipkart.com/vatsmart-digital-pocket-scale-0-01g-200g-kitchen-jewellery-gold-silver-platinum-weighing-weight-machine/p/itm187c8de55e6c0?pid=WSLGFZGSHBNSGQYG,VATSMART,true,true,,62,60.0
Rorian 50kg Mini Portable LCD Electronic Digital Hanging Luggage Weighing Scale(Black),999.0,999.0,349.0,http://www.flipkart.com/rorian-50kg-mini-portable-lcd-electronic-digital-hanging-luggage-weighing-scale/p/itma2bccbf88590c?pid=WSLGFFRFG6DHE6GJ,Rorian,true,true,,65,0.0
AMAZECARE Mini Crane Scale 200kg Hanging Scale Digital Hanging Scale Weighing Scale with 2 AA Battery Free Weighing Scale(Black),2899.0,2899.0,999.0,http://www.flipkart.com/amazecare-mini-crane-scale-200kg-hanging-digital-weighing-2-aa-battery-free/p/itmfdb072c90346e?pid=WSLGYX98X5GKPHH8,AMAZECARE,true,true,,65,0.0
U UZAN Travelling Weighing Scale ( A08) Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-travelling-weighing-scale-a08/p/itm5a4386f3bd541?pid=WSLGFW6JZH4VCCJC,U UZAN,true,true,,73,49.0
JUPITER Smiley Hanging Weighing Scale(Orange),749.0,749.0,320.0,http://www.flipkart.com/jupiter-smiley-hanging-weighing-scale/p/itmefe7qjznpbnng?pid=WSLEFE7Q4TEWCU3N,JUPITER,true,true,,57,40.0
Rerant Smiley Pocket Weight Machine Digital 50 KG Travel Luggage Weighing Scale(Black),899.0,899.0,309.0,http://www.flipkart.com/rerant-smiley-pocket-weight-machine-digital-50-kg-travel-luggage-weighing-scale/p/itm242cd742405e4?pid=WSLFVQPJVDHD9THU,Rerant,true,true,,71,40.0
U UZAN 50Kg Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-50kg-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itmaf7200c54c19c?pid=WSLGFW6KBZBMCHKD,U UZAN,true,true,,73,49.0
SBTs PORTABLE Weighing Scale(Black),499.0,499.0,349.0,http://www.flipkart.com/sbts-portable-weighing-scale/p/itm2a2a9b8946754?pid=WSLGFWUCC4CSRXZY,SBTs,true,true,,30,0.0
"SBTs Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg/110 Lb PR55R 2 PCS Weighing Scale(Black)",799.0,799.0,499.0,http://www.flipkart.com/sbts-electronic-portable-fishing-hook-type-digital-led-screen-luggage-weighing-scale-50-kg-110-lb-pr55r-2-pcs-scale/p/itmb3d84f6b6f44e?pid=WSLG2KBSTPQGC9V7,SBTs,true,true,,37,0.0
Diamond star Digital Display 0.1 Gm to 200 Grams Mini Pocket Weight Scale Weighing Scale (Silver) Weighing Scale(Silver),999.0,999.0,354.0,http://www.flipkart.com/diamond-star-digital-display-0-1-gm-200-grams-mini-pocket-weight-scale-weighing-silver/p/itm00fd24afe1881?pid=WSLGF6GQEVNFUUGM,Diamond star,true,true,,64,54.0
Rorian Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Black),999.0,999.0,349.0,http://www.flipkart.com/rorian-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itma07c2c89fde17?pid=WSLGF3RVTBQFUCDK,Rorian,true,true,,65,0.0
"JICO JPS Weighing Scale(Black, White, Sky Blue)",10000.0,10000.0,7499.0,http://www.flipkart.com/jico-jps-weighing-scale/p/itm45e53b7918d3b?pid=WSLGFG3ZRGZ6VDVV,JICO,true,true,,25,0.0
Rorian Weight Machine Digital 50Kg Travel Luggage Weighing Scale(Silver),999.0,999.0,259.0,http://www.flipkart.com/rorian-weight-machine-digital-50kg-travel-luggage-weighing-scale/p/itmac5163e17a84c?pid=WSLG2BD5HQKTHXCG,Rorian,true,true,,77,0.0
SBTs SCD-5M-841GGH Portable Digital WH - A08 Weighing Scale 8434PE4 3 PCS Weighing Scale(Black),799.0,799.0,749.0,http://www.flipkart.com/sbts-scd-5m-841ggh-portable-digital-wh-a08-weighing-scale-8434pe4-3-pcs/p/itm74cf7a997a7cd?pid=WSLG2KBGZE25MKAC,SBTs,true,true,,6,50.0
Rorian 50kg Mini Portable LCD Electronic Digital Hanging Luggage Weighing Scale(Black),999.0,999.0,349.0,http://www.flipkart.com/rorian-50kg-mini-portable-lcd-electronic-digital-hanging-luggage-weighing-scale/p/itm16ce677111efd?pid=WSLGF2PBGMYUVY4E,Rorian,true,true,,65,0.0
"U UZAN AAA A-08 Weighing Scale Digital Heavy Duty Portable, Hook Type with Temp, 50Kg Weighing Scale (Black) Weighing Scale(Black)",1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-aaa-a-08-weighing-scale-digital-heavy-duty-portable-hook-type-temp-50kg-black/p/itmd0ed801701206?pid=WSLGFW6KPFDSWZ7E,U UZAN,true,true,,73,49.0
Rerant Portable Hanging Luggage Weight Machine Digital Belt Weighing Scale(Black),999.0,999.0,419.0,http://www.flipkart.com/rerant-portable-hanging-luggage-weight-machine-digital-belt-weighing-scale/p/itma1b4665eaa3a6?pid=WSLFUZ324ZRSEZTA,Rerant,true,true,,58,67.0
Gadget Tree Portable 50kg-Digital Kitchen Luggage Hanging LED Smiley Weighing Scale(Black),499.0,499.0,320.0,http://www.flipkart.com/gadget-tree-portable-50kg-digital-kitchen-luggage-hanging-led-smiley-weighing-scale/p/itmfezaxezmezw8x?pid=WSLFEZ64XYJZYPTW,Gadget Tree,true,true,,35,0.0
"Kirstor 50kg Blue Digital Smiley Travel Luggage Weighing Scale (Multi Colour) Weighing Scale(Black, Multicolor)",700.0,700.0,299.0,http://www.flipkart.com/kirstor-50kg-blue-digital-smiley-travel-luggage-weighing-scale-multi-colour/p/itmfy47cherkczyg?pid=WSLFY3YJG7UJ6PVD,Kirstor,true,true,,50,0.0
U UZAN 50 Kg A08 Portable Electronic Luggage Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-50-kg-a08-portable-electronic-luggage-weighing-scale/p/itm251079cbab28c?pid=WSLGFW6K4SDZY7BU,U UZAN,true,true,,73,49.0
MOBONE IGH ACCURACY HEAVY DUTY PORTABLE FISHING HOOK TYPE DIGITAL LED SCREEN LUGGAGE WEIGHING SCALE 50 KG Weighing Scale(Black),599.0,599.0,349.0,http://www.flipkart.com/mobone-igh-accuracy-heavy-duty-portable-fishing-hook-type-digital-led-screen-luggage-weighing-scale-50-kg/p/itm75ac8fd5bd69f?pid=WSLGFG5HFBZYQP3P,MOBONE,true,true,,41,0.0
U UZAN Classic Electronic Weighing Scale - Portable Digital WH - A08 Weighing Scale - Handheld (Pack of 1) Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-classic-electronic-weighing-scale-portable-digital-wh-a08-handheld-pack-1/p/itmd539f99b604ef?pid=WSLGFW6KHGCG4N4V,U UZAN,true,true,,73,0.0
"Qozent 0.01 Gram to 200 Gram Weighing Display Units in G ,OZ ,TL ,CT Jwellery Pocket Weighing Scale Weighing Scale(Silver)",999.0,999.0,347.0,http://www.flipkart.com/qozent-0-01-gram-200-weighing-display-units-g-oz-tl-ct-jwellery-pocket-scale/p/itm14d5bd2edac2d?pid=WSLGFZ25G9HKWNSJ,Qozent,true,true,,65,0.0
E-DEAL Smiley Hanging Weighing Scale(Multicolor),499.0,499.0,275.0,http://www.flipkart.com/e-deal-smiley-hanging-weighing-scale/p/itmebngp4w3hd9cv?pid=WSLEBNGP3UQVFBGP,E-DEAL,true,true,,44,60.0
SBTs WEIHENG PORTABLE ELECTRIC DIGITAL Weighing Scale(Black),499.0,499.0,349.0,http://www.flipkart.com/sbts-weiheng-portable-electric-digital-weighing-scale/p/itm90bf96fc2142f?pid=WSLGFWNYDUZYXXVD,SBTs,true,true,,30,50.0
"SPIRITUAL HOUSE 0.01 Gram to 200 Gram Weighing Display Units in G ,OZ ,TL ,CT Jwellery Pocket Weighing Scale (Silver) Weighing Scale (Silver) Weighing Scale(Silver)",1099.0,1099.0,397.0,http://www.flipkart.com/spiritual-house-0-01-gram-200-weighing-display-units-g-oz-tl-ct-jwellery-pocket-scale-silver/p/itmd2bd0c68f7ef8?pid=WSLFYTT74GMNF5ZS,SPIRITUAL HOUSE,true,true,,63,60.0
SBTs Hook Type Digital Led Screen Portable Luggage Weighing Scale Weighing Scale Weighing Scale(Black),499.0,499.0,319.0,http://www.flipkart.com/sbts-hook-type-digital-led-screen-portable-luggage-weighing-scale/p/itmaed622064e384?pid=WSLGFWNZHCDUTBGV,SBTs,true,true,,36,50.0
Rerant 50Kg Portable Luggage Hanging Weight Machine Digital Weighing Scale(Black),999.0,999.0,309.0,http://www.flipkart.com/rerant-50kg-portable-luggage-hanging-weight-machine-digital-weighing-scale/p/itm29a78fd0f1032?pid=WSLFV29ERYZZXJPH,Rerant,true,true,,75,0.0
"SBTs Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg (PACK OF 2)/110 Lb WE86 Weighing Scale(Multicolor)",999.0,999.0,499.0,http://www.flipkart.com/sbts-electronic-portable-fishing-hook-type-digital-led-screen-luggage-weighing-scale-50-kg-pack-2-110-lb-we86-scale/p/itm755565d2aaef8?pid=WSLG2KAKTZUHSSJ6,SBTs,true,true,,50,0.0
U UZAN a08 hanging scale Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-a08-hanging-scale-weighing/p/itmeddd76ab8b0b1?pid=WSLGFW6K42G8AJF4,U UZAN,true,true,,73,49.0
"EGoodz Portable Digital 50 Kg Weighing Scale with Metal Hook Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg/ Weighing Scale(Black)",1099.0,1099.0,349.0,http://www.flipkart.com/egoodz-portable-digital-50-kg-weighing-scale-metal-hook-electronic-fishing-type-led-screen-luggage-scale-kg/p/itm2b72c1283ae2a?pid=WSLGFWZQAGTA2EAG,EGoodz,true,true,,63,0.0
Rorian Personal Human Body Weight Machine Digital 8mm Toughened Glass Weighing Scale(Blue),1499.0,1499.0,799.0,http://www.flipkart.com/rorian-personal-human-body-weight-machine-digital-8mm-toughened-glass-weighing-scale/p/itm08727828ebbe1?pid=WSLG27QQHXU6BQ7S,Rorian,true,true,,46,0.0
Rorian Portable Hanging Luggage Weight Machine Digital for Weighing Household Items 50KG Weighing Scale(Black),999.0,999.0,320.0,http://www.flipkart.com/rorian-portable-hanging-luggage-weight-machine-digital-weighing-household-items-50kg-scale/p/itm4a1455be82095?pid=WSLGFFHTHCYZCEUQ,Rorian,true,true,,76,0.0
Gadget Tree 50Kg Portable Electronic Digital LCD Pocket Weighing Hanging Scale For Travel Luggage Weighing Scale(Black),499.0,499.0,320.0,http://www.flipkart.com/gadget-tree-50kg-portable-electronic-digital-lcd-pocket-weighing-hanging-scale-travel-luggage/p/itmfen7czgwgwmmg?pid=WSLFEMZRHYGCHGQH,Gadget Tree,true,true,,35,0.0
Gadget Tree 50Kg Portable Luggage Hanging Weight Machine Digital Weighing Scale(Black),499.0,499.0,320.0,http://www.flipkart.com/gadget-tree-50kg-portable-luggage-hanging-weight-machine-digital-weighing-scale/p/itmfeatadhcgqyvh?pid=WSLFEARRZ9UFH7UZ,Gadget Tree,true,true,,35,0.0
SBTs Electronic Portable Hook Type Digital LED Screen Luggage Weighing Scale Weighing Scale(Black),499.0,499.0,319.0,http://www.flipkart.com/sbts-electronic-portable-hook-type-digital-led-screen-luggage-weighing-scale/p/itm5855c0a9b8d41?pid=WSLGFWNHAYHGBPJG,SBTs,true,true,,36,50.0
"Orcoa Digital Hanging Luggage Scale, Portable Handheld Scale for Travel … Weighing Scale(Silver)",999.0,999.0,555.0,http://www.flipkart.com/orcoa-digital-hanging-luggage-scale-portable-handheld-scale-travel-weighing/p/itme82c3bac99595?pid=WSLFQGVE9WMFPHKV,Orcoa,true,true,,44,0.0
Gadget Tree Smiley Pocket Weight Machine Digital 50Kg Travel Luggage Weighing Scale(Silver),499.0,499.0,320.0,http://www.flipkart.com/gadget-tree-smiley-pocket-weight-machine-digital-50kg-travel-luggage-weighing-scale/p/itmfezgmfzx5zgey?pid=WSLFEZ9AS9GGCJWR,Gadget Tree,true,true,,35,0.0
Rorian Electronic Hanging Pocket Scale Up to 50 Kg with Temperature Display Weighing Scale(Black),999.0,999.0,349.0,http://www.flipkart.com/rorian-electronic-hanging-pocket-scale-up-50-kg-temperature-display-weighing/p/itme18c375b6a081?pid=WSLG28F5BGGHF3MZ,Rorian,true,true,,65,0.0
Rorian 50kg Mini Portable LCD Electronic Digital Hanging Luggage Weighing Scale(Black),999.0,999.0,349.0,http://www.flipkart.com/rorian-50kg-mini-portable-lcd-electronic-digital-hanging-luggage-weighing-scale/p/itmda33c6efd45a0?pid=WSLGFFMC34JGFEGE,Rorian,true,true,,65,0.0
U UZAN WH A08 Portable Electronic Weighing Scale Upto 50kg with LCD Display and Backlight Weighing Scale(Black),1199.0,1199.0,322.0,http://www.flipkart.com/u-uzan-wh-a08-portable-electronic-weighing-scale-upto-50kg-lcd-display-backlight/p/itmd2fbe9bff91fd?pid=WSLGFW6KMTNKZCDS,U UZAN,true,true,,73,49.0
Rerant 50Kg Portable Hanging Luggage Weight Machine Digital for Weighing Household Items Weighing Scale(Black),799.0,799.0,349.0,http://www.flipkart.com/rerant-50kg-portable-hanging-luggage-weight-machine-digital-weighing-household-items-scale/p/itm10ed0d73873b7?pid=WSLFV2AS8Q4ZHHZT,Rerant,true,true,,56,0.0
Gadget Tree 50Kg Portable Luggage Hanging Weight Machine Digital Weighing Scale(Black),499.0,499.0,320.0,http://www.flipkart.com/gadget-tree-50kg-portable-luggage-hanging-weight-machine-digital-weighing-scale/p/itmfebwjp7am8byg?pid=WSLFEBUZTGKXZM9A,Gadget Tree,true,true,,35,0.0
SBTs Portable Metal Hook Type Weighing Scale Heavy Duty EF37W Weighing Scale(Black),999.0,999.0,699.0,http://www.flipkart.com/sbts-portable-metal-hook-type-weighing-scale-heavy-duty-ef37w/p/itm0ca8df755486a?pid=WSLG2HAB2Z4UKMXW,SBTs,true,true,,30,50.0
"AMAZECARE Portable Electronic Pocket Weighing Scale, Digital 50 Kg LCD Display Weighing Scale Heavy Duty Portable, Kitchen, Travel Weighing Scale, Metal Hook Type Luggage Scale With 2 AA Size Battery Weighing Scale(Black)",1299.0,1299.0,236.0,http://www.flipkart.com/amazecare-portable-electronic-pocket-weighing-scale-digital-50-kg-lcd-display-scale-heavy-duty-portable-kitchen-travel-metal-hook-type-luggage-2-aa-size-battery/p/itme32b13ccbd37b?pid=WSLGYX2GMN5HYHVP,AMAZECARE,true,true,,81,0.0
"Rorian Digital Heavy Duty Portable Hook Type with Temp Weighing Scale, 50 Kg, Weighing Scale(Black)",999.0,999.0,349.0,http://www.flipkart.com/rorian-digital-heavy-duty-portable-hook-type-temp-weighing-scale-50-kg-scale/p/itmb1d7112989c6e?pid=WSLG26XSFAZJEARH,Rorian,true,true,,65,0.0
Rorian Digital LED Body weight machine toughened glass 180 kg capacity Weighing Scale(Blue),1499.0,1499.0,799.0,http://www.flipkart.com/rorian-digital-led-body-weight-machine-toughened-glass-180-kg-capacity-weighing-scale/p/itmd34a52451b876?pid=WSLG27QPHAJPMU5E,Rorian,true,true,,46,0.0
JIVO 50K21WS Weighing Scale (Black) Weighing Scale(Black),399.0,399.0,297.0,http://www.flipkart.com/jivo-50k21ws-weighing-scale-black/p/itmeyahrpr3ztzee?pid=WSLEYAD9CYK8JYWJ,JIVO,true,true,,25,0.0
SBTs 10g-50Kg Digital Hanging Luggage Fishing Weight Scale Weighing Scale(Black),499.0,499.0,319.0,http://www.flipkart.com/sbts-10g-50kg-digital-hanging-luggage-fishing-weight-scale-weighing/p/itmc4dfb5442cbcd?pid=WSLGFWNHUH66BMYF,SBTs,true,true,,36,50.0
"SHREEHARI Electronic Digital 1Gram-10 Kg Weight Scale Lcd Kitchen Weight Scale Machine Measure for measuring fruits,shop,Food,Vegetable,vajan,offer,kata,weight machine Weighing Scale for grocery,kata,taraju,shop,computer kata,tarazu,jewellery,sabzi, Weighing scale (White) Weighing Scale(White)",972.0,972.0,390.0,http://www.flipkart.com/shreehari-electronic-digital-1gram-10-kg-weight-scale-lcd-kitchen-machine-measure-measuring-fruits-shop-food-vegetable-vajan-offer-kata-weight-weighing-grocery-kata-taraju-shop-computer-kata-tarazu-jewellery-sabzi-white/p/itm6369ec9f4b715?pid=WSLGY5CGMCAZQFCH,SHREEHARI,true,true,,59,0.0
