title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
Devinez MOGRA-Roll On Alcohol Free Herbal Attar(Mogra),599.0,599.0,499.0,http://www.flipkart.com/devinez-mogra-roll-alcohol-free-herbal-attar/p/itmeh8vgz4bx5v7x?pid=ATTEH8VGZTAYHHUS,Devinez,true,true,,16,0.0
Susegad - The Fragrance of Goa Jannat Ul Firdaus Floral Attar(Jannat ul Firdaus),249.0,249.0,249.0,http://www.flipkart.com/susegad-fragrance-goa-jannat-ul-firdaus-floral-attar/p/itmfhgj3jvcutnzt?pid=ATTFHHT2UETBFQQW,Susegad - The Fragrance of Goa,true,true,,0,65.0
K&M ANGLO Exotic Attar Floral Attar(Musk Arabia),999.0,999.0,444.0,http://www.flipkart.com/k-m-anglo-exotic-attar-floral/p/itmfhkpvrygbfffr?pid=ATTFHKHZB3KZYRNX,K&M,true,true,,55,65.0
Susegad - The Fragrance of Goa NATURAL OUDH Herbal Attar(Oud (agarwood)),299.0,299.0,299.0,http://www.flipkart.com/susegad-fragrance-goa-natural-oudh-herbal-attar/p/itmfhjhtrnvqrg3h?pid=ATTFHJHYJWGF5YJX,Susegad - The Fragrance of Goa,true,true,,0,65.0
Devinez FASLIE KEWRA-Roll On Alcohol Free Herbal Attar(Kewda),599.0,599.0,499.0,http://www.flipkart.com/devinez-faslie-kewra-roll-alcohol-free-herbal-attar/p/itmeh8uvbwp2xfm7?pid=ATTEH8UVUSUTH3CW,Devinez,true,true,,16,0.0
Susegad - The Fragrance of Goa SHAMAMA Herbal Attar(Shamana),399.0,399.0,399.0,http://www.flipkart.com/susegad-fragrance-goa-shamama-herbal-attar/p/itmfhjhtfffqw96z?pid=ATTFHJGG9UBGUCPH,Susegad - The Fragrance of Goa,true,true,,0,65.0
Devinez GULHEENA-Roll On Alcohol Free Herbal Attar(Gul Hina),599.0,599.0,499.0,http://www.flipkart.com/devinez-gulheena-roll-alcohol-free-herbal-attar/p/itmeh8tgfvqfetns?pid=ATTEH8TGHTPMGQ8H,Devinez,true,true,,16,0.0
Al Nuaim White Oudh 25 ML Herbal Attar(Oud (agarwood)),999.0,999.0,440.0,http://www.flipkart.com/al-nuaim-white-oudh-25-ml-herbal-attar/p/itmfgxcq4nc5eg6g?pid=ATTFGX8PCEAFKQDG,Al Nuaim,true,true,,55,65.0
Khalis Hasna Fragrance Attar - 12ml Floral Attar(Floral),2699.0,2699.0,1421.0,http://www.flipkart.com/khalis-hasna-fragrance-attar-12ml-floral/p/itmfe3bzfyvsjsad?pid=ATTFE26YDYZZZWFE,Khalis,true,true,,47,0.0
Jumia Al Haramain Firdous Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,751.0,http://www.flipkart.com/jumia-al-haramain-firdous-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbtgkfqh3zshq?pid=ATTFBQTMGUFHZFZ3,Jumia,true,true,,41,0.0
Jumia Al Haramain Black Oudh Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,721.0,http://www.flipkart.com/jumia-al-haramain-black-oudh-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbtj9zgapy5yj?pid=ATTFBQTMCGCB334H,Jumia,true,true,,41,0.0
Jumia Al Haramain Forever Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,721.0,http://www.flipkart.com/jumia-al-haramain-forever-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbtgpbjntzhsb?pid=ATTFBQU7RTFGQVE7,Jumia,true,true,,41,0.0
Swiss Arabian Layali Fragrance Original Pure Imported Attar Floral Attar(Floral),2399.0,2399.0,1999.0,http://www.flipkart.com/swiss-arabian-layali-fragrance-original-pure-imported-attar-floral/p/itmfcznedxrxu9ae?pid=ATTFCZK6VQKSMZPK,Swiss Arabian,true,true,,25,0.0
Jumia Al Haramain Badar Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,751.0,http://www.flipkart.com/jumia-al-haramain-badar-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbr7zj5tbuz7r?pid=ATTFBQTZDREG4MGS,Jumia,true,true,,41,0.0
Jumia Al Haramain White Oudh Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,799.0,http://www.flipkart.com/jumia-al-haramain-white-oudh-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbtghwaxm5h4e?pid=ATTFBQTNQSTPBVHH,Jumia,true,true,,41,0.0
Jumia Al Haramain Dhahab Fragrance 15ml Roll on Perfume Oil (Attar) Floral Attar(Floral),1199.0,1199.0,751.0,http://www.flipkart.com/jumia-al-haramain-dhahab-fragrance-15ml-roll-perfume-oil-attar-floral-attar/p/itmfbthzdvhv6byq?pid=ATTFBQTNYZASXZ4H,Jumia,true,true,,41,0.0
Khalis Ateeq Fragrance Attar - 18ml Floral Attar(Floral),2799.0,2799.0,1500.0,http://www.flipkart.com/khalis-ateeq-fragrance-attar-18ml-floral/p/itmfe2b5afqmtrjf?pid=ATTFE26NKR9ZYXKZ,Khalis,true,true,,45,0.0
Khalis Sama Dubai Fragrance Attar - 20ml Floral Attar(Floral),2799.0,2799.0,1599.0,http://www.flipkart.com/khalis-sama-dubai-fragrance-attar-20ml-floral/p/itmfe2bf3x2yyzhr?pid=ATTFE26NKHDSGWMR,Khalis,true,true,,32,0.0
Swiss Arabian Jannat ul Firdaus 9ml Attar Black & White Combo Pack Floral Attar(Floral),1499.0,1499.0,1239.0,http://www.flipkart.com/swiss-arabian-jannat-ul-firdaus-9ml-attar-black-white-combo-pack-floral/p/itmff35brvrkhqfy?pid=ATTFF339JRQCQEGJ,Swiss Arabian,true,true,,15,0.0
Swiss Arabian Jannat ul Firdaus 9ml Attar White & Green Combo Pack Floral Attar(Floral),1499.0,1499.0,1268.0,http://www.flipkart.com/swiss-arabian-jannat-ul-firdaus-9ml-attar-white-green-combo-pack-floral/p/itmff35etgfktnkd?pid=ATTFF339YKWRGWHS,Swiss Arabian,true,true,,15,65.0
"Swiss Arabian Jannat ul Firdaus 9ml Attar Black, Red, Green & White Combo Pack Floral Attar(Floral)",2699.0,2699.0,2468.0,http://www.flipkart.com/swiss-arabian-jannat-ul-firdaus-9ml-attar-black-red-green-white-combo-pack-floral/p/itmff35bjxgkzqgv?pid=ATTFF338GARZ8PZR,Swiss Arabian,true,true,,8,65.0
Swiss Arabian Jannat ul Naeem Attar - 9ml Floral Attar(Floral),799.0,799.0,704.0,http://www.flipkart.com/swiss-arabian-jannat-ul-naeem-attar-9ml-floral/p/itmff35b7tnjmthh?pid=ATTFF339GR2RCGMZ,Swiss Arabian,true,true,,28,65.0
Alalif Rumba Gold Floral Attar(Musk Arabia),299.0,299.0,269.0,http://www.flipkart.com/alalif-rumba-gold-floral-attar/p/itmfdasj3dagdxnt?pid=ATTFDAC8AV3MDM3N,Alalif,true,true,,33,0.0
Alalif Royal Life Herbal Attar(Amber),299.0,299.0,230.0,http://www.flipkart.com/alalif-royal-life-herbal-attar/p/itmfd2fpxhmpvgft?pid=ATTFD2DVJYPZREUG,Alalif,true,true,,33,65.0
Al-Hayat Mogra Floral Attar(Floral),399.0,399.0,299.0,http://www.flipkart.com/al-hayat-mogra-floral-attar/p/itmfhsbkhyechhr6?pid=ATTFHS3ETBTFBGXN,Al-Hayat,true,true,,25,0.0
Verser 2535 Floral Attar(Floral),2000.0,2000.0,2000.0,http://www.flipkart.com/verser-2535-floral-attar/p/itm46679660f5998?pid=ATTFHMYBHGWS4Q4U,Verser,true,true,,0,60.0
Monet GULAB Floral Attar(Rose),285.0,285.0,225.0,http://www.flipkart.com/monet-gulab-floral-attar/p/itmejy2q9qjsss8y?pid=ATTEJY2PWKPSYCFY,Monet,true,true,,5,50.0
Amir And Sons ONE_NIGHT Floral Attar(Amber),889.0,889.0,218.0,http://www.flipkart.com/amir-sons-one-night-floral-attar/p/itmfhnzggsdtcb4f?pid=ATTFHMXWRKQGNZPR,Amir And Sons,true,true,,43,55.0
Verser 2501 Floral Attar(Floral),2000.0,2000.0,2000.0,http://www.flipkart.com/verser-2501-floral-attar/p/itmb126a61259bd8?pid=ATTFHMY9JWXSBSWM,Verser,true,true,,0,60.0
Amir And Sons ROYAL_OUDH Floral Attar(Amber),689.0,689.0,298.0,http://www.flipkart.com/amir-sons-royal-oudh-floral-attar/p/itmfhnzgrzsjrgmx?pid=ATTFHMXT3FEZPWTB,Amir And Sons,true,true,,38,55.0
Amir And Sons GOLDEN_OODH Floral Attar(Amber),889.0,889.0,329.0,http://www.flipkart.com/amir-sons-golden-oodh-floral-attar/p/itmfhnxg89cfvpff?pid=ATTFHMXUEZGEZPYK,Amir And Sons,true,true,,49,55.0
Verser Bakul & Amber (SN_10) Floral Attar(Bakul),2000.0,2000.0,1750.0,http://www.flipkart.com/verser-bakul-amber-sn-10-floral-attar/p/itmfhzgqhzqytzrs?pid=ATTFHZFKYNMHZSMB,Verser,true,true,,12,60.0
Amir And Sons BHAKOOR Floral Attar(Amber),889.0,889.0,227.0,http://www.flipkart.com/amir-sons-bhakoor-floral-attar/p/itmfhnzge8t887tp?pid=ATTFHMXWSSDVQ9FK,Amir And Sons,true,true,,55,55.0
Amir And Sons MK_LULU Floral Attar(Amber),500.0,500.0,349.0,http://www.flipkart.com/amir-sons-mk-lulu-floral-attar/p/itmfhnxgcdsf9b7k?pid=ATTFHMXWBX2WW75W,Amir And Sons,true,true,,43,55.0
Al-Hayat Amber Herbal Attar(Amber),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-amber-herbal-attar/p/itmfhs9hhqjrcggh?pid=ATTFHS2E3MHHVZRV,Al-Hayat,true,true,,25,0.0
Verser SN_91 Floral Attar(Jannat ul Firdaus),4000.0,4000.0,4000.0,http://www.flipkart.com/verser-sn-91-floral-attar/p/itmfhqbzvhahyrmv?pid=ATTFHQ86QJ8NFFUP,Verser,true,true,,0,60.0
Amir And Sons MEEZAN Floral Attar(Amber),500.0,500.0,349.0,http://www.flipkart.com/amir-sons-meezan-floral-attar/p/itmfhnxg8fnxpctz?pid=ATTFHMXU3KJ4HEMW,Amir And Sons,true,true,,49,55.0
Verser SN_98 Floral Attar(Blends (mukhallat)),4000.0,4000.0,4000.0,http://www.flipkart.com/verser-sn-98-floral-attar/p/itmfhqbzdk5ps9sz?pid=ATTFHQ85PTJXZBEV,Verser,true,true,,0,60.0
Amir And Sons GOLD_SHAMAMA Floral Attar(Amber),2499.0,2499.0,999.0,http://www.flipkart.com/amir-sons-gold-shamama-floral-attar/p/itmfhnxgzaz4fd9b?pid=ATTFHMXUWFNWN76D,Amir And Sons,true,true,,28,55.0
Verser Jannat ul Firdaus & Chameli (SN_21) Floral Attar(Jannat ul Firdaus),2000.0,2000.0,1800.0,http://www.flipkart.com/verser-jannat-ul-firdaus-chameli-sn-21-floral-attar/p/itmfhzgq5kjxeref?pid=ATTFHZFKXN9RKC8S,Verser,true,true,,10,60.0
Amir And Sons AL_QALB Floral Attar(Amber),889.0,889.0,349.0,http://www.flipkart.com/amir-sons-al-qalb-floral-attar/p/itmfhnzgznfvhgmz?pid=ATTFHMXWH5ZPS3NY,Amir And Sons,true,true,,49,55.0
Verser SN_87 Floral Attar(Champa),4000.0,4000.0,4000.0,http://www.flipkart.com/verser-sn-87-floral-attar/p/itmfhqbzbabvzayc?pid=ATTFHQ85RGKFRYFX,Verser,true,true,,0,60.0
Verser 2536 Floral Attar(Floral),2000.0,2000.0,2000.0,http://www.flipkart.com/verser-2536-floral-attar/p/itm80c90438852a8?pid=ATTFHMYA6GSRRXNR,Verser,true,true,,0,60.0
Amir And Sons WHITE_OODH Floral Attar(Amber),889.0,889.0,329.0,http://www.flipkart.com/amir-sons-white-oodh-floral-attar/p/itmfhnzgr9ex5zvs?pid=ATTFHMXVCFRCHZEX,Amir And Sons,true,true,,49,55.0
Amir And Sons MOROCON_ROSE Floral Attar(Amber),889.0,889.0,249.0,http://www.flipkart.com/amir-sons-morocon-rose-floral-attar/p/itmfhnxgunvynf5w?pid=ATTFHMXVK6GJ9QCG,Amir And Sons,true,true,,55,55.0
Amir And Sons MUSK_OF_MAN Floral Attar(Amber),500.0,500.0,349.0,http://www.flipkart.com/amir-sons-musk-of-man-floral-attar/p/itmfhnzgzkuaraks?pid=ATTFHMXXGB2GGAGD,Amir And Sons,true,true,,43,55.0
Zia LORD and NAZRANA Special Malaysian Edition Floral Attar(Floral),770.0,770.0,205.0,http://www.flipkart.com/zia-lord-nazrana-special-malaysian-floral-attar/p/itmfhryyfphzzpf7?pid=ATTFHPHHGZYX3TMH,Zia,true,true,,57,29.0
Amir And Sons CRYSTAL Floral Attar(Amber),889.0,889.0,299.0,http://www.flipkart.com/amir-sons-crystal-floral-attar/p/itmfhnzgbt4enayf?pid=ATTFHMXVBFAUWGS2,Amir And Sons,true,true,,55,55.0
Amir And Sons AL_JUMA Floral Attar(Amber),500.0,500.0,349.0,http://www.flipkart.com/amir-sons-al-juma-floral-attar/p/itmfhnzgymzee3ke?pid=ATTFHMXUMPY6GMGB,Amir And Sons,true,true,,43,0.0
Amir And Sons ROYAL_SHAMAMA Floral Attar(Amber),1499.0,1499.0,999.0,http://www.flipkart.com/amir-sons-royal-shamama-floral-attar/p/itmfhnzjpghw8vkm?pid=ATTFHMXVGXR6RD9F,Amir And Sons,true,true,,33,55.0
Zia CHOCOLATE MUSK and JALSA Special Malaysian Edition Floral Attar(Floral),770.0,770.0,315.0,http://www.flipkart.com/zia-chocolate-musk-jalsa-special-malaysian-floral-attar/p/itmfhpnmz73hyzjg?pid=ATTFHPHPZ7PHFZVV,Zia,true,true,,57,29.0
Amir And Sons MUSK_E_RAJAL Floral Attar(Amber),670.0,670.0,499.0,http://www.flipkart.com/amir-sons-musk-e-rajal-floral-attar/p/itmfhnzguwssfa5v?pid=ATTFHMXXHKHZZGH9,Amir And Sons,true,true,,33,55.0
Verser SN_104 Floral Attar(Jannat ul Firdaus),4000.0,4000.0,4000.0,http://www.flipkart.com/verser-sn-104-floral-attar/p/itmfhqbzkn6f6tkh?pid=ATTFHQ85YFPZRMHZ,Verser,true,true,,0,60.0
Verser Firdaus & Chameli (SN_22) Floral Attar(Floral),2000.0,2000.0,1800.0,http://www.flipkart.com/verser-firdaus-chameli-sn-22-floral-attar/p/itmfhzgqbhm6gwkw?pid=ATTFHZFKCGGGHMAJ,Verser,true,true,,10,60.0
Verser Champa & Chameli (SN_07) Floral Attar(Champa),2200.0,2200.0,2200.0,http://www.flipkart.com/verser-champa-chameli-sn-07-floral-attar/p/itmfhzgqxafwtkpj?pid=ATTFHZFKBTFZPJNU,Verser,true,true,,0,60.0
Verser Kewda & Amber (SN_01) Floral Attar(Kewda),2000.0,2000.0,1500.0,http://www.flipkart.com/verser-kewda-amber-sn-01-floral-attar/p/itmfhzgsfhbd9zzq?pid=ATTFHZFKF3JH74DP,Verser,true,true,,25,60.0
Verser Rose &Amber (SN_16) Floral Attar(Rose),2000.0,2000.0,1600.0,http://www.flipkart.com/verser-rose-amber-sn-16-floral-attar/p/itmfhzgqgheyhnjy?pid=ATTFHZFKDUUPHNHD,Verser,true,true,,20,60.0
Verser Honey & Amber (SN_13) Floral Attar(Fruity),2000.0,2000.0,1600.0,http://www.flipkart.com/verser-honey-amber-sn-13-floral-attar/p/itmfhzgqjwrwhu5a?pid=ATTFHZFKVZSZA54F,Verser,true,true,,20,60.0
Verser Chameli & Amber (SN_29) Floral Attar(Chameli),2000.0,2000.0,1800.0,http://www.flipkart.com/verser-chameli-amber-sn-29-floral-attar/p/itmfhzgqycv9jymx?pid=ATTFHZFKWTXFFNXZ,Verser,true,true,,10,60.0
Verser SN_99 Floral Attar(Rose),4000.0,4000.0,4000.0,http://www.flipkart.com/verser-sn-99-floral-attar/p/itmfhqbzzqfm57ug?pid=ATTFHQ85BZD8KHQD,Verser,true,true,,0,60.0
Verser Blends (mukhallat) & Chameli (SN_06) Floral Attar(Blends (mukhallat)),2100.0,2100.0,1900.0,http://www.flipkart.com/verser-blends-mukhallat-chameli-sn-06-floral-attar/p/itmfhzgqfyeggvea?pid=ATTFHZFKA8D3HFGZ,Verser,true,true,,9,60.0
Verser Blends (mukhallat) & Amber (SN_04) Floral Attar(Blends (mukhallat)),2000.0,2000.0,1500.0,http://www.flipkart.com/verser-blends-mukhallat-amber-sn-04-floral-attar/p/itmfhzgzs8q6jzvg?pid=ATTFHZFKHRVGFJJF,Verser,true,true,,25,60.0
Amir And Sons AQUA_BLUE Floral Attar(Amber),889.0,889.0,199.0,http://www.flipkart.com/amir-sons-aqua-blue-floral-attar/p/itmfhnzghzqs7hs4?pid=ATTFHMXXBA6PKBGT,Amir And Sons,true,true,,55,55.0
Verser Honey & Chameli (SN_15) Floral Attar(Fruity),2000.0,2000.0,1950.0,http://www.flipkart.com/verser-honey-chameli-sn-15-floral-attar/p/itmfhzgqh7xyb2cw?pid=ATTFHZFK6DY7YXAY,Verser,true,true,,2,60.0
Zia LORD and SILVER Special Malaysian Edition Floral Attar(Floral),770.0,770.0,205.0,http://www.flipkart.com/zia-lord-silver-special-malaysian-floral-attar/p/itmfhzppupbektj2?pid=ATTFHZE7ZHHGQRVG,Zia,true,true,,57,29.0
Verser Firdaus & Amber (SN_19) Floral Attar(Floral),2000.0,2000.0,1800.0,http://www.flipkart.com/verser-firdaus-amber-sn-19-floral-attar/p/itmfhzgqe4puk7fm?pid=ATTFHZFKHKEHBNKZ,Verser,true,true,,10,60.0
Vedika Chandan (Pure Mysore Sandal) Attar/Concentrated Perfume - 8 ml Floral Attar(Sandalwood),800.0,800.0,649.0,http://www.flipkart.com/vedika-chandan-pure-mysore-sandal-attar-concentrated-perfume-8-ml-floral-attar/p/itmfdc6ngdjdgw9t?pid=ATTFDBPKMFDZFSFJ,Vedika,true,true,,0,65.0
Arochem Just Black Attar 2 ML Floral Attar(Floral),399.0,399.0,68.0,http://www.flipkart.com/arochem-just-black-attar-2-ml-floral/p/itmf7d67hwy5fdcb?pid=ATTF7D67PGSJHFVC,Arochem,true,true,,67,65.0
Amir and Sons OUDH E SUFI 12 ML FANCY BOTTLE LONG LASTING NON ALCOHOLIC IN VELVET BOX Floral Attar(Gold Musk),999.0,999.0,349.0,http://www.flipkart.com/amir-sons-oudh-e-sufi-12-ml-fancy-bottle-long-lasting-non-alcoholic-velvet-box-floral-attar/p/itmfhsj8bgqmbusu?pid=ATTFHSCKMJFGZDCG,Amir and Sons,true,true,,50,0.0
Zia BLUE GIRL and JALSA Special Malaysian Edition Floral Attar(Floral),770.0,770.0,310.0,http://www.flipkart.com/zia-blue-girl-jalsa-special-malaysian-floral-attar/p/itmfhtzy8yfnqgmn?pid=ATTFHSRJASSFWYS7,Zia,true,true,,57,29.0
Al-Hayat Silky Musk Floral Attar(Musk),799.0,799.0,799.0,http://www.flipkart.com/al-hayat-silky-musk-floral-attar/p/itmfhvfq7ntghagu?pid=ATTFHUZA9ZVZSYUM,Al-Hayat,true,true,,12,0.0
Al-Hayat White Musk Floral Attar(Musk),999.0,999.0,999.0,http://www.flipkart.com/al-hayat-white-musk-floral-attar/p/itmfhvd9xzzzpwvy?pid=ATTFHUZEYE7NGVYU,Al-Hayat,true,true,,0,0.0
Al-Hayat Blue Lady Floral Attar(Spicy),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-blue-lady-floral-attar/p/itmfhvfaf93shnh3?pid=ATTFHVYY9AARYZZU,Al-Hayat,true,true,,16,0.0
Al-Hayat Charlie Floral Attar(Spicy),499.0,499.0,449.0,http://www.flipkart.com/al-hayat-charlie-floral-attar/p/itmfhvfkc8zjfhgf?pid=ATTFHUYTJFB94H3P,Al-Hayat,true,true,,20,0.0
Al-Hayat Million Herbal Attar(Citrus),599.0,599.0,599.0,http://www.flipkart.com/al-hayat-million-herbal-attar/p/itmfhvfjxu6hxenu?pid=ATTFHUYZXJKZTYHA,Al-Hayat,true,true,,16,0.0
Al-Hayat Sultan Floral Attar(Blends (mukhallat)),699.0,699.0,699.0,http://www.flipkart.com/al-hayat-sultan-floral-attar/p/itmfhvgyukyvej9g?pid=ATTFHUZ8TJ5ZKX5K,Al-Hayat,true,true,,14,0.0
Al-Hayat Shaan Herbal Attar(Blends (mukhallat)),599.0,599.0,599.0,http://www.flipkart.com/al-hayat-shaan-herbal-attar/p/itmfhve4prddgprc?pid=ATTFHUZFJD2ADGGY,Al-Hayat,true,true,,16,0.0
Al-Hayat Amazing Floral Attar(Blends (mukhallat)),499.0,499.0,386.0,http://www.flipkart.com/al-hayat-amazing-floral-attar/p/itmfhvfhufahff63?pid=ATTFHUZJQFFEGW3S,Al-Hayat,true,true,,20,0.0
Al-Hayat Amazing Floral Attar(Spicy),499.0,499.0,399.0,http://www.flipkart.com/al-hayat-amazing-floral-attar/p/itmfhvfhufahff63?pid=ATTFHUZJQFFEGW3S,Al-Hayat,true,true,,20,0.0
Al-Hayat Jolly Musk Floral Attar(Musk),399.0,399.0,349.0,http://www.flipkart.com/al-hayat-jolly-musk-floral-attar/p/itmfhvgehghta7dx?pid=ATTFHVYRDAG9GBVY,Al-Hayat,true,true,,25,0.0
Al-Hayat Black Oudh Floral Attar(Oud (agarwood)),599.0,599.0,499.0,http://www.flipkart.com/al-hayat-black-oudh-floral-attar/p/itmfhvgvk5jyjwm2?pid=ATTFHUZFBBSD6UCG,Al-Hayat,true,true,,16,0.0
Al-Hayat Zircon Floral Attar(Citrus),499.0,499.0,360.0,http://www.flipkart.com/al-hayat-zircon-floral-attar/p/itmfhvfgp3qbz9hs?pid=ATTFHUZKX8V32JKF,Al-Hayat,true,true,,20,0.0
Al-Hayat Subah Floral Attar(Citrus),599.0,599.0,599.0,http://www.flipkart.com/al-hayat-subah-floral-attar/p/itmfhvfagsftmy82?pid=ATTFHUZ2MRZVC7T9,Al-Hayat,true,true,,16,0.0
Al-Hayat Mirage Herbal Attar(Floral),499.0,499.0,449.0,http://www.flipkart.com/al-hayat-mirage-herbal-attar/p/itmfhvfjhpzbzfgc?pid=ATTFHUYZVGPQGMTV,Al-Hayat,true,true,,20,0.0
Al-Hayat Majmua Floral Attar(Phulwari),699.0,699.0,550.0,http://www.flipkart.com/al-hayat-majmua-floral-attar/p/itmfhvdugbx8kyhy?pid=ATTFHUZ3KRGFNGYF,Al-Hayat,true,true,,21,0.0
Al-Hayat Oudh Al Haram Floral Attar(Oud (agarwood)),499.0,499.0,397.0,http://www.flipkart.com/al-hayat-oudh-al-haram-floral-attar/p/itmfhvqraarqkbw7?pid=ATTFHVYFJ8JQDZGU,Al-Hayat,true,true,,20,0.0
Almas Arabian Pocket Attar Floral Attar(Floral),385.0,385.0,96.0,http://www.flipkart.com/almas-arabian-pocket-attar-floral/p/itmfhxbfv9gaakhh?pid=ATTFHX8AZPWQC7Z9,Almas,true,true,,44,35.0
Almas ASEEL Arabian Pocket Attar Floral Attar(Fruity),300.0,300.0,105.0,http://www.flipkart.com/almas-aseel-arabian-pocket-attar-floral/p/itmfhxbfxytkzcxh?pid=ATTFHX87HHTGGNCF,Almas,true,true,,68,55.0
Al-Hayat Iceberg Herbal Attar(Citrus),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-iceberg-herbal-attar/p/itmfhvd9jqgzr748?pid=ATTFHUZF5ZPNHGPZ,Al-Hayat,true,true,,25,0.0
Al-Hayat Sadaf Herbal Attar(Fruity),499.0,499.0,449.0,http://www.flipkart.com/al-hayat-sadaf-herbal-attar/p/itmfhvrzn97yaywt?pid=ATTFHUZGHF5XYMZQ,Al-Hayat,true,true,,20,0.0
Al-Hayat Katchi kalli Floral Attar(Chameli),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-katchi-kalli-floral-attar/p/itmfhvfdwhxgd8ja?pid=ATTFHUYRBFVTCKYG,Al-Hayat,true,true,,25,0.0
Al-Hayat Chaste Floral Attar(Floral),499.0,499.0,449.0,http://www.flipkart.com/al-hayat-chaste-floral-attar/p/itmfhvfjvjczgbhw?pid=ATTFHUYFKU4GGMJV,Al-Hayat,true,true,,20,0.0
Al-Hayat Musk Tahara Floral Attar(Musk),799.0,799.0,749.0,http://www.flipkart.com/al-hayat-musk-tahara-floral-attar/p/itmfhvfajkuajgfe?pid=ATTFHUYHCYF7GKSN,Al-Hayat,true,true,,12,0.0
Al-Hayat Chameli Floral Attar(Chameli),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-chameli-floral-attar/p/itmfhvgygkgvtf6n?pid=ATTFHUZCK8QAKFKD,Al-Hayat,true,true,,20,0.0
Al-Hayat Leather Floral Attar(Leather),799.0,799.0,799.0,http://www.flipkart.com/al-hayat-leather-floral-attar/p/itmfhvfdk4mwnkna?pid=ATTFHVYCN72HNSFV,Al-Hayat,true,true,,12,0.0
Al-Hayat Misk Gazali Herbal Attar(Musk Arabia),598.0,598.0,598.0,http://www.flipkart.com/al-hayat-misk-gazali-herbal-attar/p/itmfhvgvksbcnhdf?pid=ATTFHUZDKAVMXP8Y,Al-Hayat,true,true,,16,0.0
Al-Hayat Nida Floral Attar(Gold Musk),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-nida-floral-attar/p/itmfhvbhgnkzmtwg?pid=ATTFHS3JAZHRVEU4,Al-Hayat,true,true,,25,0.0
Al-Hayat Jannatul Naeem Floral Attar(Islamic Bakhur),499.0,499.0,462.0,http://www.flipkart.com/al-hayat-jannatul-naeem-floral-attar/p/itmfhvf6jg3mypdx?pid=ATTFHVY5UWYXTNKW,Al-Hayat,true,true,,20,0.0
Al-Hayat Tohfa Floral Attar(Islamic Bakhur),599.0,599.0,549.0,http://www.flipkart.com/al-hayat-tohfa-floral-attar/p/itmfhvfdvkfwmnfg?pid=ATTFHUYZ4ZQNYGVB,Al-Hayat,true,true,,16,0.0
Al-Hayat Black Musk Floral Attar(Musk),699.0,699.0,598.0,http://www.flipkart.com/al-hayat-black-musk-floral-attar/p/itmfhvuh7c6mn7bh?pid=ATTFHUZYZAFB6MPV,Al-Hayat,true,true,,14,0.0
Al-Hayat Red Devil Floral Attar(Spicy),499.0,499.0,405.0,http://www.flipkart.com/al-hayat-red-devil-floral-attar/p/itmfhvg3ygachv9z?pid=ATTFHUZGZZGFHGZM,Al-Hayat,true,true,,20,0.0
Amir and Sons OUDH E TAJ 12 ML FANCY BOTTLE LONG LASTING ALCOHOL FREE Herbal Attar(Woody),999.0,999.0,349.0,http://www.flipkart.com/amir-sons-oudh-e-taj-12-ml-fancy-bottle-long-lasting-alcohol-free-herbal-attar/p/itmfhsj5ua6wzt8b?pid=ATTFHSCAH7HUSMWC,Amir and Sons,true,true,,50,0.0
Al-Hayat LW Herbal Attar(White Water Lily),599.0,599.0,599.0,http://www.flipkart.com/al-hayat-lw-herbal-attar/p/itmfhzpyrabahhwd?pid=ATTFHUYCGGZPGBRB,Al-Hayat,true,true,,16,0.0
Al-Hayat Lavender Floral Attar(Floral),499.0,499.0,499.0,http://www.flipkart.com/al-hayat-lavender-floral-attar/p/itmfhzpfwxcwsw9n?pid=ATTFHUZZM6VJYZ3M,Al-Hayat,true,true,,20,0.0
Al-Hayat Wifi Floral Attar(Spicy),399.0,399.0,399.0,http://www.flipkart.com/al-hayat-wifi-floral-attar/p/itmfhzzq4cwfptza?pid=ATTFHUYEJK9JAYSE,Al-Hayat,true,true,,25,0.0
Al-Hayat Too Cool Floral Attar(Spicy),499.0,499.0,449.0,http://www.flipkart.com/al-hayat-too-cool-floral-attar/p/itmfhzzq5qbvceaz?pid=ATTFHUZKNBSFQC8G,Al-Hayat,true,true,,20,0.0
